surah,ayah,token_index,surface,plain,prev,next,gold_class,pred_class,candidates,certainty,source,proof_kind,error_family
2,282,75,إِذَا,إذا,الشُّهَدَاءُ,مَا,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
2,282,109,إِذَا,إذا,وَأَشْهِدُوا,تَبَايَعْتُمْ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
3,3,2,عَلَيْكَ,عليك,نَزَّلَ,الْكِتَابَ,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#8,Hypothesis,harf_vs_mabni
3,7,4,عَلَيْكَ,عليك,أَنْزَلَ,الْكِتَابَ,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#8,Hypothesis,harf_vs_mabni
3,7,27,وَمَا,وما,تَأْوِيلِهِ,يَعْلَمُ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
3,7,42,وَمَا,وما,رَبِّنَا,يَذَّكَّرُ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
3,8,6,إِذْ,إذ,بَعْدَ,هَدَيْتَنَا,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#13,Certificate,harf_vs_mabni
3,13,1,قَدْ,قد,,كَانَ,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#9,Hypothesis,harf_vs_mabni
3,19,6,وَمَا,وما,الْإِسْلَامُ,اخْتَلَفَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
3,20,22,عَلَيْكَ,عليك,فَإِنَّمَا,الْبَلَاغُ,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#8,Hypothesis,harf_vs_mabni
3,22,8,وَمَا,وما,وَالْآخِرَةِ,لَهُمْ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
3,23,15,ثُمَّ,ثم,بَيْنَهُمْ,يَتَوَلَّى,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
3,25,2,إِذَا,إذا,فَكَيْفَ,جَمَعْنَاهُمْ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
3,26,2,اللَّهُمَّ,اللهم,قُلِ,مَالِكَ,JAMID,ISM_MAWSOOL,ISM_MAWSOOL,Certificate,registry:plain:02_mabniyat/relative_pronouns.json#33,Certificate,JAMID_to_ISM_MAWSOOL
3,35,1,إِذْ,إذ,,قَالَتِ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#13,Certificate,harf_vs_mabni
3,35,5,رَبِّ,رب,عِمْرَانَ,إِنِّي,ISM_MUARAB,HARF,HARF,Certificate,registry:plain:02_mabniyat/preposition_meanings.json#40,Certificate,ISM_MUARAB_to_HARF
3,36,4,رَبِّ,رب,قَالَتْ,إِنِّي,ISM_MUARAB,HARF,HARF,Certificate,registry:plain:02_mabniyat/preposition_meanings.json#40,Certificate,ISM_MUARAB_to_HARF
3,36,9,أَعْلَمُ,أعلم,وَاللَّهُ,بِمَا,ISM_MUARAB,FIIL,,Certificate,MASAQ:477,Certificate,noun_misread_as_verb
3,37,10,كُلَّمَا,كلما,زَكَرِيَّا,دَخَلَ,ISM_MUARAB,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/conditional_letters_tools.json#17,Certificate,ISM_MUARAB_to_ISM_MABNI
3,37,20,أَنَّى,أنى,يَامَرْيَمُ,لَكِ,HARF,ISM_MABNI,ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/conditional_lett,Hypothesis,harf_vs_mabni
3,38,6,رَبِّ,رب,قَالَ,هَبْ,ISM_MUARAB,HARF,HARF,Certificate,registry:plain:02_mabniyat/preposition_meanings.json#40,Certificate,ISM_MUARAB_to_HARF
3,38,10,لَدُنْكَ,لدنك,مِنْ,ذُرِّيَّةً,ISM_MUARAB,HARF,,Certificate,MASAQ:6287,Certificate,ISM_MUARAB_to_HARF
3,40,2,رَبِّ,رب,قَالَ,أَنَّى,ISM_MUARAB,HARF,HARF,Certificate,registry:plain:02_mabniyat/preposition_meanings.json#40,Certificate,ISM_MUARAB_to_HARF
3,40,3,أَنَّى,أنى,رَبِّ,يَكُونُ,HARF,ISM_MABNI,ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/conditional_lett,Hypothesis,harf_vs_mabni
3,41,2,رَبِّ,رب,قَالَ,اجْعَلْ,ISM_MUARAB,HARF,HARF,Certificate,registry:plain:02_mabniyat/preposition_meanings.json#40,Certificate,ISM_MUARAB_to_HARF
3,44,7,وَمَا,وما,إِلَيْكَ,كُنْتَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
3,44,10,إِذْ,إذ,لَدَيْهِمْ,يُلْقُونَ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#13,Certificate,harf_vs_mabni
3,44,16,وَمَا,وما,مَرْيَمَ,كُنْتَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
3,44,19,إِذْ,إذ,لَدَيْهِمْ,يَخْتَصِمُونَ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#13,Certificate,harf_vs_mabni
3,45,1,إِذْ,إذ,,قَالَتِ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#13,Certificate,harf_vs_mabni
3,47,2,رَبِّ,رب,قَالَتْ,أَنَّى,ISM_MUARAB,HARF,HARF,Certificate,registry:plain:02_mabniyat/preposition_meanings.json#40,Certificate,ISM_MUARAB_to_HARF
3,47,3,أَنَّى,أنى,رَبِّ,يَكُونُ,HARF,ISM_MABNI,ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/conditional_lett,Hypothesis,harf_vs_mabni
3,47,16,إِذَا,إذا,يَشَاءُ,قَضَى,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
3,49,6,قَدْ,قد,أَنِّي,جِئْتُكُمْ,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#9,Hypothesis,harf_vs_mabni
3,52,7,مَنْ,من,قَالَ,أَنْصَارِي,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
3,55,1,إِذْ,إذ,,قَالَ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#13,Certificate,harf_vs_mabni
3,55,8,إِلَيَّ,إلي,وَرَافِعُكَ,وَمُطَهِّرُكَ,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#8,Hypothesis,harf_vs_mabni
3,55,22,ثُمَّ,ثم,الْقِيَامَةِ,إِلَيَّ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
3,55,23,إِلَيَّ,إلي,ثُمَّ,مَرْجِعُكُمْ,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#8,Hypothesis,harf_vs_mabni
3,56,10,وَمَا,وما,وَالْآخِرَةِ,لَهُمْ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
3,58,3,عَلَيْكَ,عليك,نَتْلُوهُ,مِنَ,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#8,Hypothesis,harf_vs_mabni
3,59,11,ثُمَّ,ثم,تُرَابٍ,قَالَ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
3,61,19,ثُمَّ,ثم,وَأَنْفُسَكُمْ,نَبْتَهِلْ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
3,62,6,وَمَا,وما,الْحَقُّ,مِنْ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
3,67,1,مَا,ما,,كَانَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
3,67,11,وَمَا,وما,مُسْلِمَاً,كَانَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
3,69,8,وَمَا,وما,يُضِلُّونَكُمْ,يُضِلُّونَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
3,69,12,وَمَا,وما,أَنْفُسَهُمْ,يَشْعُرُونَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
3,75,4,مَنْ,من,الْكِتَابِ,إِنْ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
3,75,11,مَنْ,من,وَمِنْهُمْ,إِنْ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
3,78,10,وَمَا,وما,الْكِتَابِ,هُوَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
3,78,19,وَمَا,وما,اللَّهِ,هُوَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
3,79,1,مَا,ما,,كَانَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
3,79,10,ثُمَّ,ثم,وَالنُّبُوَّةَ,يَقُولَ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
3,80,11,إِذْ,إذ,بَعْدَ,أَنْتُمْ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#13,Certificate,harf_vs_mabni
3,81,11,ثُمَّ,ثم,وَحِكْمَةٍ,جَاءَكُمْ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
3,83,7,مَنْ,من,أَسْلَمَ,فِي,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
3,90,6,ثُمَّ,ثم,إِيمَانِهِمْ,ازْدَادُوا,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
3,91,21,وَمَا,وما,أَلِيمٌ,لَهُمْ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
3,92,8,وَمَا,وما,تُحِبُّونَ,تُنْفِقُوا,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
3,95,8,وَمَا,وما,حَنِيفَاً,كَانَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
3,97,15,مَنْ,من,الْبَيْتِ,اسْتَطَاعَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
3,99,15,وَمَا,وما,شُهَدَاءُ,اللَّهُ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
3,103,11,إِذْ,إذ,عَلَيْكُمْ,كُنْتُمْ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#13,Certificate,harf_vs_mabni
3,108,5,عَلَيْكَ,عليك,نَتْلُوهَا,بِالْحَقِّ,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#8,Hypothesis,harf_vs_mabni
3,108,7,وَمَا,وما,بِالْحَقِّ,اللَّهُ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
3,111,9,ثُمَّ,ثم,الْأَدْبَارَ,لَا,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
3,115,1,وَمَا,وما,,يَفْعَلُوا,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
3,117,18,وَمَا,وما,فَأَهْلَكَتْهُ,ظَلَمَهُمُ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
3,118,15,قَدْ,قد,عَنِتُّمْ,بَدَتِ,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#9,Hypothesis,harf_vs_mabni
3,118,24,قَدْ,قد,أَكْبَرُ,بَيَّنَّا,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#9,Hypothesis,harf_vs_mabni
3,122,1,إِذْ,إذ,,هَمَّتْ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#13,Certificate,harf_vs_mabni
3,124,1,إِذْ,إذ,,تَقُولُ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#13,Certificate,harf_vs_mabni
3,126,1,وَمَا,وما,,جَعَلَهُ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
3,126,10,وَمَا,وما,بِهِ,النَّصْرُ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
3,135,2,إِذَا,إذا,وَالَّذِينَ,فَعَلُوا,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
3,135,12,وَمَنْ,ومن,لِذُنُوبِهِمْ,يَغْفِرُ,ISM_MAWSOOL,HARF,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:1895,Certificate,ISM_MAWSOOL_to_HARF
3,137,1,قَدْ,قد,,خَلَتْ,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#9,Hypothesis,harf_vs_mabni
3,144,1,وَمَا,وما,,مُحَمَّدٌ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
3,144,5,قَدْ,قد,رَسُولٌ,خَلَتْ,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#9,Hypothesis,harf_vs_mabni
3,145,1,وَمَا,وما,,كَانَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
3,146,15,وَمَا,وما,اللَّهِ,ضَعُفُوا,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
3,146,17,وَمَا,وما,ضَعُفُوا,اسْتَكَانُوا,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
3,147,1,وَمَا,وما,,كَانَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
3,152,5,إِذْ,إذ,وَعْدَهُ,تَحُسُّونَهُمْ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#13,Certificate,harf_vs_mabni
3,152,9,إِذَا,إذا,حَتَّى,فَشِلْتُمْ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
3,152,22,مَنْ,من,مِنْكُمْ,يُرِيدُ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
3,152,26,مَنْ,من,وَمِنْكُمْ,يُرِيدُ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
3,152,29,ثُمَّ,ثم,الْآخِرَةَ,صَرَفَكُمْ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
3,153,1,إِذْ,إذ,,تُصْعِدُونَ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#13,Certificate,harf_vs_mabni
3,154,1,ثُمَّ,ثم,,أَنْزَلَ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
3,154,13,قَدْ,قد,وَطَائِفَةٌ,أَهَمَّتْهُمْ,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#9,Hypothesis,harf_vs_mabni
3,154,48,مَا,ما,شَيْءٌ,قُتِلْنَا,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
3,154,50,هَاهُنَا,هاهنا,قُتِلْنَا,قُلْ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/demonstrative_pronouns.json#4,Certificate,harf_vs_mabni
3,156,10,إِذَا,إذا,لِإِخْوَانِهِمْ,ضَرَبُوا,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
3,156,20,مَا,ما,عِنْدَنَا,مَاتُوا,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
3,156,22,وَمَا,وما,مَاتُوا,قُتِلُوا,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
3,161,1,وَمَا,وما,,كَانَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
3,161,13,ثُمَّ,ثم,الْقِيَامَةِ,تُوَفَّى,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
3,164,6,إِذْ,إذ,الْمُؤْمِنِينَ,بَعَثَ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#13,Certificate,harf_vs_mabni
3,165,4,قَدْ,قد,مُصِيبَةٌ,أَصَبْتُمْ,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#9,Hypothesis,harf_vs_mabni
3,165,8,أَنَّى,أنى,قُلْتُمْ,هَذَا,HARF,ISM_MABNI,ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/conditional_lett,Hypothesis,harf_vs_mabni
3,166,1,وَمَا,وما,,أَصَابَكُمْ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
3,167,31,أَعْلَمُ,أعلم,وَاللَّهُ,بِمَا,ISM_MUARAB,FIIL,,Certificate,MASAQ:477,Certificate,noun_misread_as_verb
3,168,7,مَا,ما,أَطَاعُونَا,قُتِلُوا,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
3,173,7,قَدْ,قد,النَّاسَ,جَمَعُوا,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#9,Hypothesis,harf_vs_mabni
3,179,1,مَا,ما,,كَانَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
3,179,15,وَمَا,وما,الطَّيِّبِ,كَانَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
3,183,16,قَدْ,قد,قُلْ,جَاءَكُمْ,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#9,Hypothesis,harf_vs_mabni
3,185,18,وَمَا,وما,فَازَ,الْحَيَاةُ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
3,191,14,مَا,ما,رَبَّنَا,خَلَقْتَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
3,192,3,مَنْ,من,إِنَّكَ,تُدْخِلِ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
3,192,8,وَمَا,وما,أَخْزَيْتَهُ,لِلظَّالِمِينَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
3,197,3,ثُمَّ,ثم,قَلِيلٌ,مَأْوَاهُمْ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
4,6,4,إِذَا,إذا,حَتَّى,بَلَغُوا,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
4,13,18,الْعَظِيمُ,العظيم,الْفَوْزُ,,ISM_MUARAB,JAMID,,Certificate,MASAQ:5243,Certificate,ISM_MUARAB_to_JAMID
4,17,9,ثُمَّ,ثم,بِجَهَالَةٍ,يَتُوبُونَ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
4,18,7,إِذَا,إذا,حَتَّى,حَضَرَ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
4,18,14,الْآنَ,الآن,تُبْتُ,وَلَا,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:plain:02_mabniyat/built_in_adverbs.json#4,Certificate,harf_vs_mabni
4,22,10,قَدْ,قد,مَا,سَلَفَ,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#9,Hypothesis,harf_vs_mabni
4,23,48,قَدْ,قد,مَا,سَلَفَ,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#9,Hypothesis,harf_vs_mabni
4,25,18,أَعْلَمُ,أعلم,وَاللَّهُ,بِإِيمَانِكُمْ,ISM_MUARAB,FIIL,,Certificate,MASAQ:477,Certificate,noun_misread_as_verb
4,41,2,إِذَا,إذا,فَكَيْفَ,جِئْنَا,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
4,45,2,أَعْلَمُ,أعلم,وَاللَّهُ,بِأَعْدَائِكُمْ,ISM_MUARAB,FIIL,,Certificate,MASAQ:477,Certificate,noun_misread_as_verb
4,55,2,مَنْ,من,فَمِنْهُمْ,آمَنَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
4,55,6,مَنْ,من,وَمِنْهُمْ,صَدَّ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
