sura,verse,word_no,word,truth_root,category,v2_top1_wazn,v2_top1_root,v2_top1_conf,v2_top3_roots,top1_ok,top3_ok
2,22,6,وَالسَّمَاءَ,سمو,weak,فَعْلَاء,سمو,0.822,سمو | سمو | سمو,yes,yes
2,22,7,بِنَاءً,بني,weak,فَعل,نوء,0.956,نوء | نيء | بنء,no,no
2,22,8,وَأَنْزَلَ,,no_truth,فَعْلَل,ءنزل,0.974,ءنزل | نزل | ءنزل,,
2,22,9,مِنَ,م,other,,,0.000,,no,no
2,22,10,السَّمَاءِ,سمو,weak,فَعَال,سمء,0.832,سمء | سمء | سمء,no,no
2,22,11,مَاءً,موه,weak,فَعل,موء,1.000,موء | ومء | مءو,no,no
2,22,12,فَأَخْرَجَ,,no_truth,فَعْلَل,ءخرج,0.974,ءخرج | خرج | ءخرج,,
2,22,13,بِهِ,ب,other,,,0.000,,no,no
2,22,14,مِنَ,م,other,,,0.000,,no,no
2,22,15,الثَّمَرَاتِ,ثمر,sound,فَعَلَ,ثمر,0.920,ثمر | ثمر | ثمر,yes,yes
2,22,16,رِزْقَاً,,no_truth,فِعْل,رزق,0.931,رزق | رزق | رزق,,
2,22,17,لَكُمْ,,no_truth,فَعُل,لكم,1.000,لكم | لكم | لكم,,
2,22,18,فَلَا,,no_truth,فَعل,فلو,1.000,فلو | فلي | فلا,,
2,22,19,تَجْعَلُوا,جعل,sound,تَفْعَلِل,جعلو,0.761,جعلو | جعل | جعلا,no,yes
2,22,20,لِلَّهِ,ءله,hamza_sound,لِلَّهِ,ءله,1.000,ءله,yes,yes
2,22,21,أَنْدَادَاً,,no_truth,أَفْعَال,ندد,0.973,ندد | ندد | ندد,,
2,22,22,وَأَنْتُمْ,,no_truth,فَعْلَل,ءنتم,0.895,ءنتم | ءنتم | ءنتم,,
2,22,23,تَعْلَمُونَ,علم,sound,تَفْعَل,علم,0.957,علم | علم | علم,yes,yes
2,23,1,وَإِنْ,,no_truth,فَعِل,ءين,0.990,ءين | ءني | ءين,,
2,23,2,كُنْتُمْ,,no_truth,فُعْلُل,كنتم,0.832,كنتم | كنتم | كنتم,,
2,23,3,فِي,في,other,,,0.000,,no,no
2,23,4,رَيْبٍ,ريب,weak,فَعْل,ريب,1.000,ريب | روب | ورب,yes,yes
2,23,5,مِمَّا,ما,other,مِفْعَل,يمم,1.000,يمم | مما | يمم,no,no
2,23,6,نَزَّلْنَا,نزل,sound,فَعَل,نزل,0.931,نزل | نزل | نزل,yes,yes
2,23,7,عَلَى,علي,weak,فَعل,على,1.000,على | علو | على,yes,yes
2,23,8,عَبْدِنَا,عبد,sound,فَعْل,عبد,0.931,عبد | عبد | عبد,yes,yes
2,23,9,فَأْتُوا,,no_truth,فَعُول,ءتا,1.000,ءتا | ءتي | ءتا,,
2,23,10,بِسُورَةٍ,سور,weak,فَعُولَة,بسر,1.000,بسر | بسر | سير,no,no
2,23,11,مِنْ,,no_truth,,,0.000,,,
2,23,12,مِثْلِهِ,,no_truth,فِعْلَة,مثل,0.977,مثل | مثل | مثل,,
2,23,13,وَادْعُوا,دعو,weak,افْعُل,دعو,0.920,دعو | ودع | دوع,yes,yes
2,23,14,شُهَدَاءَكُمْ,,no_truth,فُعَلَاء,شهد,0.973,شهد | شهد | شهد,,
2,23,15,مِنْ,,no_truth,,,0.000,,,
2,23,16,دُونِ,دون,weak,فُعل,دون,1.000,دون | دين | ودن,yes,yes
2,23,17,اللَّهِ,ءله,hamza_sound,اللَّهِ,ءله,1.000,ءله,yes,yes
2,23,18,إِنْ,,no_truth,,,0.000,,,
2,23,19,كُنْتُمْ,,no_truth,فُعْلُل,كنتم,0.832,كنتم | كنتم | كنتم,,
2,23,20,صَادِقِينَ,صدق,sound,فَاعِل,صدق,0.957,صدق | صدق | صدق,yes,yes
2,24,1,فَإِنْ,,no_truth,فَعِل,فءن,0.900,فءن | فءن | فءن,,
2,24,2,لَمْ,,no_truth,,,0.000,,,
2,24,3,تَفْعَلُوا,فعل,sound,تَفْعَلِل,فعلو,0.761,فعلو | فعل | فعلا,no,yes
2,24,4,وَلَنْ,,no_truth,فَعَل,لون,0.990,لون | لين | لون,,
2,24,5,تَفْعَلُوا,فعل,sound,تَفْعَلِل,فعلو,0.761,فعلو | فعل | فعلا,no,yes
2,24,6,فَاتَّقُوا,وقي,weak,افعُل,تقو,0.740,تقو | تقو | تقو,no,no
2,24,7,النَّارَ,نور,weak,فَعل,نور,0.956,نور | نير | نور,yes,yes
2,24,8,الَّتِي,ءلل,geminate_sound,الَّتِي,التي,1.000,التي,,
2,24,9,وَقُودُهَا,وقد,weak,فَعُول,وقد,0.957,وقد | وقد | قود,yes,yes
2,24,10,النَّاسُ,نوس,weak,فَعل,نوس,0.956,نوس | نسو | نسي,yes,yes
2,24,11,وَالْحِجَارَةُ,حجر,sound,فِعَالَة,حجر,0.919,حجر | حجر | حجر,yes,yes
2,24,12,أُعِدَّتْ,,no_truth,أُفِعْل,عدت,0.850,عدت | عدت | عدت,,
2,24,13,لِلْكَافِرِينَ,,no_truth,فَاعِل,كفر,0.851,كفر | كفر | كفر,,
2,25,1,وَبَشِّرِ,بشر,sound,فَعِل,بشر,0.931,بشر | بشر | بشر,yes,yes
2,25,2,الَّذِينَ,ءلل,geminate_sound,الَّذِينَ,الذين,1.000,الذين,,
2,25,3,آمَنُوا,,no_truth,فَاعَلُو,ءمن,0.724,ءمن | مون | مين,,
2,25,4,وَعَمِلُوا,عمل,sound,فُعْلُول,عملا,0.713,عملا | علو | وعل,no,no
2,25,5,الصَّالِحَاتِ,صلح,sound,فَاعِل,صلح,0.851,صلح | صلح | صلح,yes,yes
2,25,6,أَنَّ,ءن,other,فَعَلَ,ءنن,0.846,ءنن | ءنن | ءنن,no,no
2,25,7,لَهُمْ,,no_truth,فَعُل,لهم,1.000,لهم | لهم | لهم,,
2,25,8,جَنَّاتٍ,جنن,geminate_sound,فَعَلَ,جنن,0.931,جنن | جنن | جنن,yes,yes
2,25,9,تَجْرِي,جري,weak,تَفعِل,جري,1.000,جري | جري | جري,yes,yes
2,25,10,مِنْ,,no_truth,,,0.000,,,
2,25,11,تَحْتِهَا,تحت,sound,فَعْل,تحت,0.931,تحت | تحت | حته,yes,yes
2,25,12,الْأَنْهَارُ,,no_truth,أَفْعَال,نهر,0.973,نهر | نهر | نهر,,
2,25,13,كُلَّمَا,كل,other,فَعَل,لمو,1.000,لمو | لمي | لمو,no,no
2,25,14,رُزِقُوا,رزق,sound,فُعْلُول,رزقا,0.846,رزقا | رزقو | رزقو,no,no
2,25,15,مِنْهَا,م,other,مَفعَل,نهو,1.000,نهو | نهي | نهو,no,no
2,25,16,مِنْ,,no_truth,,,0.000,,,
2,25,17,ثَمَرَةٍ,ثمر,sound,فَعَلَة,ثمر,1.000,ثمر | ثمر | ثمر,yes,yes
2,25,18,رِزْقَاً,,no_truth,فِعْل,رزق,0.931,رزق | رزق | رزق,,
2,25,19,قَالُوا,قول,weak,فَاعُول,قلا,1.000,قلا | قلو | قلي,no,no
2,25,20,هَذَا,هذا,weak,هَذَا,هذا,1.000,هذا,,
2,25,21,الَّذِي,ءلل,geminate_sound,الَّذِي,الذي,1.000,الذي,,
2,25,22,رُزِقْنَا,رزق,sound,فُعِل,رزق,0.931,رزق | رزق | رزق,yes,yes
2,25,23,مِنْ,,no_truth,,,0.000,,,
2,25,24,قَبْلُ,قبل,sound,فَعْل,قبل,1.000,قبل | قبل | قبل,yes,yes
2,25,25,وَأُتُوا,,no_truth,فَعُول,ءتا,1.000,ءتا | ءتي | ءتا,,
2,25,26,بِهِ,ب,other,,,0.000,,no,no
2,25,27,مُتَشَابِهَاً,,no_truth,مُتَفَاعِل,شبه,0.983,شبه | شوب | شيب,,
2,25,28,وَلَهُمْ,,no_truth,فَعُل,لهم,0.931,لهم | لهم | لهم,,
2,25,29,فِيهَا,في,other,فِعل,فوه,0.956,فوه | وفه | فهو,no,no
2,25,30,أَزْوَاجٌ,زوج,weak,أَفعَال,زوج,1.000,زوج | زوج | زوج,yes,yes
2,25,31,مُطَهَّرَةٌ,طهر,sound,مُفَعَّلَة,طهر,1.000,طهر | طهر | طهر,yes,yes
2,25,32,وَهُمْ,,no_truth,فَعُل,وهم,1.000,وهم | وهم | هيم,,
2,25,33,فِيهَا,في,other,فِعل,فوه,0.956,فوه | وفه | فهو,no,no
2,25,34,خَالِدُونَ,خلد,sound,فَاعِل,خلد,0.957,خلد | خلد | خلد,yes,yes
2,26,1,إِنَّ,ءن,other,فِعْل,ءنن,0.846,ءنن | ءنن | ءنن,no,no
2,26,2,اللَّهَ,ءله,hamza_sound,اللَّهَ,ءله,1.000,ءله,yes,yes
2,26,3,لَا,,no_truth,,,0.000,,,
2,26,4,يَسْتَحْيِي,,no_truth,يَسْتَفعِل,حوي,1.000,حوي | حيي | حوي,,
2,26,5,أَنْ,,no_truth,,,0.000,,,
2,26,6,يَضْرِبَ,ضرب,sound,يَفْعِل,ضرب,0.957,ضرب | ضرب | ضرب,yes,yes
2,26,7,مَثَلَاً,,no_truth,فَعَلَ,مثل,1.000,مثل | وثل | وثل,,
2,26,8,مَا,ما,other,,,0.000,,no,no
2,26,9,بَعُوضَةً,بعض,sound,بَعُوضَةً,N/A,1.000,N/A,,
2,26,10,فَمَا,ما,other,فَعَل,فما,1.000,فما | فوم | فما,no,no
2,26,11,فَوْقَهَا,فوق,weak,فَعْلَة,فيق,0.982,فيق | فوق | فيق,no,yes
2,26,12,فَأَمَّا,ءم,other,فَأَعل,فوم,1.000,فوم | وءم | ءيم,no,no
2,26,13,الَّذِينَ,ءلل,geminate_sound,الَّذِينَ,الذين,1.000,الذين,,
2,26,14,آمَنُوا,,no_truth,فَاعَلُو,ءمن,0.724,ءمن | مون | مين,,
2,26,15,فَيَعْلَمُونَ,علم,sound,يَفْعَلُ,علم,0.828,علم | علم | علم,yes,yes
2,26,16,أَنَّهُ,ءن,other,فَعَل,ءنه,0.900,ءنه | ءنه | ءنه,no,no
2,26,17,الْحَقُّ,حقق,geminate_sound,فَعْل,حقق,0.931,حقق | حقق | حقق,yes,yes
2,26,18,مِنْ,,no_truth,,,0.000,,,
2,26,19,رَبِّهِمْ,,no_truth,فَعْل,ربب,0.931,ربب | ربب | ربب,,
2,26,20,وَأَمَّا,ءم,other,فعل,وءم,1.000,وءم | ءيم | ءما,no,no
2,26,21,الَّذِينَ,ءلل,geminate_sound,الَّذِينَ,الذين,1.000,الذين,,
2,26,22,كَفَرُوا,كفر,sound,فَعُول,فري,1.000,فري | فري | وفر,no,no
2,26,23,فَيَقُولُونَ,قول,weak,فَعُول,قيل,0.814,قيل | قول | قلي,no,yes
2,26,24,مَاذَا,ماذا,weak,مَفعَل,اذا,1.000,اذا | مذا | مذي,no,no
2,26,25,أَرَادَ,رود,weak,أَفَعَل,رود,1.000,رود | رود | رود,yes,yes
2,26,26,اللَّهُ,ءله,hamza_sound,اللَّهُ,ءله,1.000,ءله,yes,yes
2,26,27,بِهَذَا,هذا,weak,فَعَل,هذا,1.000,هذا | هذو | هذي,yes,yes
2,26,28,مَثَلَاً,,no_truth,فَعَلَ,مثل,1.000,مثل | وثل | وثل,,
2,26,29,يُضِلُّ,ضلل,geminate_sound,فِعْل,ضلل,0.900,ضلل | يضل | يضل,yes,yes
2,26,30,بِهِ,ب,other,,,0.000,,no,no
2,26,31,كَثِيرَاً,,no_truth,فَعِيل,كثر,0.957,كثر | كثر | ثور,,
2,26,32,وَيَهْدِي,هدي,weak,يَفْعِل,هدي,0.931,هدي | هيد | هود,yes,yes
2,26,33,بِهِ,ب,other,,,0.000,,no,no
2,26,34,كَثِيرَاً,,no_truth,فَعِيل,كثر,0.957,كثر | كثر | ثور,,
2,26,35,وَمَا,ما,other,فَعَل,وما,1.000,وما | وما | وما,no,no
2,26,36,يُضِلُّ,ضلل,geminate_sound,فِعْل,ضلل,0.900,ضلل | يضل | يضل,yes,yes
2,26,37,بِهِ,ب,other,,,0.000,,no,no
2,26,38,إِلَّا,,no_truth,فَعَل,ءلو,1.000,ءلو | ءلي | ءلو,,
2,26,39,الْفَاسِقِينَ,فسق,sound,فَاعِل,فسق,0.851,فسق | فسق | فسق,yes,yes
2,27,1,الَّذِينَ,ءلل,geminate_sound,الَّذِينَ,الذين,1.000,الذين,,
2,27,2,يَنْقُضُونَ,,no_truth,يَفْعُلُ,نقض,0.931,نقض | نقض | نقض,,
2,27,3,عَهْدَ,عهد,sound,فَعَلَ,عهد,1.000,عهد | عهد | عهد,yes,yes
2,27,4,اللَّهِ,ءله,hamza_sound,اللَّهِ,ءله,1.000,ءله,yes,yes
2,27,5,مِنْ,,no_truth,,,0.000,,,
2,27,6,بَعْدِ,بعد,sound,فَعْل,بعد,1.000,بعد | بعد | بعد,yes,yes
2,27,7,مِيثَاقِهِ,وثق,weak,مِفْعَالَة,يثق,0.807,يثق | يثق | مثق,no,no
2,27,8,وَيَقْطَعُونَ,قطع,sound,يَفْعَلُ,قطع,0.828,قطع | قطع | قطع,yes,yes
2,27,9,مَا,ما,other,,,0.000,,no,no
2,27,10,أَمَرَ,ءمر,hamza_sound,فَعَل,ءمر,1.000,ءمر | ءمر | ءمر,yes,yes
2,27,11,اللَّهُ,ءله,hamza_sound,اللَّهُ,ءله,1.000,ءله,yes,yes
2,27,12,بِهِ,ب,other,,,0.000,,no,no
2,27,13,أَنْ,,no_truth,,,0.000,,,
2,27,14,يُوصَلَ,وصل,weak,يُفعَل,وصل,0.957,وصل | صلو | صلي,yes,yes
2,27,15,وَيُفْسِدُونَ,فسد,sound,يُفْعِلُ,فسد,0.828,فسد | فسد | فسد,yes,yes
2,27,16,فِي,في,other,,,0.000,,no,no
2,27,17,الْأَرْضِ,,no_truth,فَعْل,ءرض,0.931,ءرض | ءرض | ءرض,,
2,27,18,أُولَئِكَ,ءلي,weak,أَفعَل,لءي,0.842,لءي | لءي | لءي,no,no
2,27,19,هُمُ,هم,other,,,0.000,,no,no
2,27,20,الْخَاسِرُونَ,خسر,sound,فَاعِل,خسر,0.851,خسر | خسر | خسر,yes,yes
2,28,1,كَيْفَ,كيف,weak,فَعَلَ,كيف,1.000,كيف | كوف | كيف,yes,yes
2,28,2,تَكْفُرُونَ,كفر,sound,تَفْعُل,كفر,0.957,كفر | كفر | كفر,yes,yes
2,28,3,بِاللَّهِ,ءله,hamza_sound,بِاللَّهِ,ءله,1.000,ءله,yes,yes
2,28,4,وَكُنْتُمْ,,no_truth,فُعْلُل,كنتم,0.749,كنتم | وكن | وكن,,
2,28,5,أَمْوَاتَاً,,no_truth,أَفْعَال,موت,0.973,موت | متو | متي,,
2,28,6,فَأَحْيَاكُمْ,,no_truth,أَفْعَل,حيي,0.944,حيي | ءحيا | ءحا,,
2,28,7,ثُمَّ,ثم,other,فُعْل,ثمم,0.846,ثمم | ثمم | ثمم,no,no
2,28,8,يُمِيتُكُمْ,,no_truth,فَعِيل,موت,0.842,موت | متي | متو,,
2,28,9,ثُمَّ,ثم,other,فُعْل,ثمم,0.846,ثمم | ثمم | ثمم,no,no
2,28,10,يُحْيِيكُمْ,,no_truth,يُفْعِل,حوي,0.956,حوي | حيي | حوي,,
2,28,11,ثُمَّ,ثم,other,فُعْل,ثمم,0.846,ثمم | ثمم | ثمم,no,no
2,28,12,إِلَيْهِ,ءلي,weak,فِعَلَة,ءلو,1.000,ءلو | لوه | ءله,no,no
2,28,13,تُرْجَعُونَ,رجع,sound,تُفْعَل,رجع,0.957,رجع | رجع | رجع,yes,yes
2,29,1,هُوَ,هو,other,,,0.000,,no,no
2,29,2,الَّذِي,ءلل,geminate_sound,الَّذِي,الذي,1.000,الذي,,
2,29,3,خَلَقَ,خلق,sound,فَعَل,خلق,1.000,خلق | خلق | خلق,yes,yes
2,29,4,لَكُمْ,,no_truth,فَعُل,لكم,1.000,لكم | لكم | لكم,,
2,29,5,مَا,ما,other,,,0.000,,no,no
2,29,6,فِي,في,other,,,0.000,,no,no
2,29,7,الْأَرْضِ,,no_truth,فَعْل,ءرض,0.931,ءرض | ءرض | ءرض,,
2,29,8,جَمِيعَاً,,no_truth,فَعِيل,جمع,0.957,جمع | جمع | جمع,,
2,29,9,ثُمَّ,ثم,other,فُعْل,ثمم,0.846,ثمم | ثمم | ثمم,no,no
2,29,10,اسْتَوَى,سوي,weak,افْتَعَل,سوي,0.826,سوي | سوو | سوي,yes,yes
2,29,11,إِلَى,ءلي,weak,فَعَل,ءلى,1.000,ءلى | ءلي | ءلو,yes,yes
2,29,12,السَّمَاءِ,سمو,weak,فَعَال,سمء,0.832,سمء | سمء | سمء,no,no
2,29,13,فَسَوَّاهُنَّ,سوي,weak,فَعَل,سوو,0.944,سوو | سوي | سوو,no,yes
2,29,14,سَبْعَ,سبع,sound,فَعَلَ,سبع,1.000,سبع | سبع | سبع,yes,yes
2,29,15,سَمَاوَاتٍ,سمو,weak,فَعَال,سمو,0.957,سمو | سمو | سمو,yes,yes
2,29,16,وَهُوَ,هو,other,فَعَلَ,وهي,1.000,وهي | وهي | وهو,no,no
2,29,17,بِكُلِّ,كل,other,فَعُل,بكل,0.800,بكل | بكل | بكل,no,no
2,29,18,شَيْءٍ,شيء,weak,فَعْل,شيء,1.000,شيء | شيء | شيء,yes,yes
2,29,19,عَلِيمٌ,علم,sound,فَعِيل,علم,1.000,علم | علم | علم,yes,yes
2,30,1,وَإِذْ,,no_truth,فَعِل,ءذي,0.990,ءذي | ءذي | ءذي,,
2,30,2,قَالَ,قول,weak,فَعل,قول,1.000,قول | قيل | قول,yes,yes
2,30,3,رَبُّكَ,ربب,geminate_sound,فَعَلَ,ربك,1.000,ربك | ربك | ربك,no,no
2,30,4,لِلْمَلَائِكَةِ,,no_truth,فَعَائِلَة,ملك,0.865,ملك | لءك | ملك,,
2,30,5,إِنِّي,ءن,other,فَعِل,ءني,1.000,ءني | ءني | ءني,no,no
2,30,6,جَاعِلٌ,جعل,sound,فَاعِل,جعل,1.000,جعل | جعل | جعل,yes,yes
2,30,7,فِي,في,other,,,0.000,,no,no
2,30,8,الْأَرْضِ,,no_truth,فَعْل,ءرض,0.931,ءرض | ءرض | ءرض,,
2,30,9,خَلِيفَةً,خلف,sound,فَعِيلَة,خلف,1.000,خلف | خلف | خلف,yes,yes
2,30,10,قَالُوا,قول,weak,فَاعُول,قلا,1.000,قلا | قلو | قلي,no,no
2,30,11,أَتَجْعَلُ,جعل,sound,تَفْعَل,جعل,0.936,جعل | جعل | جعل,yes,yes
2,30,12,فِيهَا,في,other,فِعل,فوه,0.956,فوه | وفه | فهو,no,no
2,30,13,مَنْ,,no_truth,,,0.000,,,
2,30,14,يُفْسِدُ,فسد,sound,يُفْعِلُ,فسد,1.000,فسد | فسد | فسد,yes,yes
2,30,15,فِيهَا,في,other,فِعل,فوه,0.956,فوه | وفه | فهو,no,no
2,30,16,وَيَسْفِكُ,سفك,sound,يَفْعِلُ,سفك,0.931,سفك | سفك | سفك,yes,yes
2,30,17,الدِّمَاءَ,دمم,geminate_sound,فِعَال,دمء,0.832,دمء | دمء | دمي,no,no
2,30,18,وَنَحْنُ,نحن,sound,فَعْل,نحن,0.931,نحن | نحن | نحن,yes,yes
2,30,19,نُسَبِّحُ,سبح,sound,نُفَعِّل,سبح,0.957,سبح | سبح | سبح,yes,yes
2,30,20,بِحَمْدِكَ,حمد,sound,فَعْل,حمد,0.828,حمد | حمد | حمد,yes,yes
2,30,21,وَنُقَدِّسُ,قدس,sound,نُفَعِّل,قدس,0.862,قدس | قدس | قدس,yes,yes
2,30,22,لَكَ,لك,other,,,0.000,,no,no
2,30,23,قَالَ,قول,weak,فَعل,قول,1.000,قول | قيل | قول,yes,yes
2,30,24,إِنِّي,ءن,other,فَعِل,ءني,1.000,ءني | ءني | ءني,no,no
2,30,25,أَعْلَمُ,علم,sound,أَفْعَل,علم,1.000,علم | علم | علم,yes,yes
2,30,26,مَا,ما,other,,,0.000,,no,no
2,30,27,لَا,,no_truth,,,0.000,,,
2,30,28,تَعْلَمُونَ,علم,sound,تَفْعَل,علم,0.957,علم | علم | علم,yes,yes
2,31,1,وَعَلَّمَ,علم,sound,فَعَلَ,علم,1.000,علم | علم | علم,yes,yes
2,31,2,آدَمَ,,no_truth,فَاعَل,ءدم,1.000,ءدم | دوم | دمي,,
2,31,3,الْأَسْمَاءَ,,no_truth,فَعْلَاء,ءسم,0.846,ءسم | سمء | سمء,,
2,31,4,كُلَّهَا,كل,other,فَعَل,لهو,1.000,لهو | لهو | وله,no,no
2,31,5,ثُمَّ,ثم,other,فُعْل,ثمم,0.846,ثمم | ثمم | ثمم,no,no
2,31,6,عَرَضَهُمْ,,no_truth,فَعَلَ,عرض,1.000,عرض | عرض | عرض,,
2,31,7,عَلَى,علي,weak,فَعل,على,1.000,على | علو | على,yes,yes
2,31,8,الْمَلَائِكَةِ,,no_truth,الْمَلَائِكَةِ,N/A,1.000,N/A,,
2,31,9,فَقَالَ,قول,weak,فَعل,قول,0.956,قول | قيل | قول,yes,yes
2,31,10,أَنْبِئُونِي,,no_truth,,,0.000,,,
2,31,11,بِأَسْمَاءِ,سمي,weak,فَعْلَاء,ءسم,1.000,ءسم | ءسمء | ءسم,no,no
2,31,12,هَؤُلَاءِ,,no_truth,فَعْلَاء,هءل,0.880,هءل | هءل | هءل,,
2,31,13,إِنْ,,no_truth,,,0.000,,,
2,31,14,كُنْتُمْ,,no_truth,فُعْلُل,كنتم,0.832,كنتم | كنتم | كنتم,,
2,31,15,صَادِقِينَ,صدق,sound,فَاعِل,صدق,0.957,صدق | صدق | صدق,yes,yes
2,32,1,قَالُوا,قول,weak,فَاعُول,قلا,1.000,قلا | قلو | قلي,no,no
2,32,2,سُبْحَانَكَ,سبح,sound,فَعْلَان,سبح,0.911,سبح | سبح | سبحن,yes,yes
2,32,3,لَا,,no_truth,,,0.000,,,
2,32,4,عِلْمَ,علم,sound,فِعْل,علم,1.000,علم | علم | علم,yes,yes
2,32,5,لَنَا,لنا,weak,فَعل,لنا,1.000,لنا | لنا | لنا,yes,yes
2,32,6,إِلَّا,,no_truth,فَعَل,ءلو,1.000,ءلو | ءلي | ءلو,,
2,32,7,مَا,ما,other,,,0.000,,no,no
2,32,8,عَلَّمْتَنَا,علم,sound,فَعَلْتَن,علم,0.681,علم | علم | علم,yes,yes
2,32,9,إِنَّكَ,ءن,other,فَعَلَ,ءنك,0.900,ءنك | ءنك | ءنن,no,no
2,32,10,أَنْتَ,,no_truth,فَعَلَ,ءنت,1.000,ءنت | ءنت | ءنت,,
2,32,11,الْعَلِيمُ,علم,sound,فَعِيل,علم,0.957,علم | علم | علم,yes,yes
2,32,12,الْحَكِيمُ,حكم,sound,فَعِيل,حكم,0.957,حكم | حكم | حكم,yes,yes
2,33,1,قَالَ,قول,weak,فَعل,قول,1.000,قول | قيل | قول,yes,yes
2,33,2,يَاآدَمُ,,no_truth,افَّاعَل,ءدم,0.856,ءدم | ءدم | ءدم,,
2,33,3,أَنْبِئْهُمْ,,no_truth,أَفْعِل,نبء,0.957,نبء | نبء | نبء,,
2,33,4,بِأَسْمَائِهِمْ,,no_truth,فَعْلَاء,ءسم,0.978,ءسم | ءسمء | ءسم,,
2,33,5,فَلَمَّا,لم,other,فَعَل,لمو,1.000,لمو | لمي | لمو,no,no
2,33,6,أَنْبَأَهُمْ,,no_truth,أَفْعَل,نبء,0.957,نبء | نبء | نبء,,
2,33,7,بِأَسْمَائِهِمْ,,no_truth,فَعْلَاء,ءسم,0.978,ءسم | ءسمء | ءسم,,
2,33,8,قَالَ,قول,weak,فَعل,قول,1.000,قول | قيل | قول,yes,yes
2,33,9,أَلَمْ,,no_truth,أَلَمْ,N/A,1.000,N/A,,
